latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
43.12081,-4.09294,316.96,0.57,0.52,2023-01-01,0134,N,VIIRS,n,2,254.19,2.46,N,0
41.19305,-4.43897,305.15,0.57,0.52,2023-01-01,0135,N,VIIRS,n,2,277.03,2.27,N,0
39.71268,2.61262,295.96,0.41,0.37,2023-01-01,0135,N,VIIRS,n,2,280.38,0.42,N,0
43.43084,-4.96905,321.67,0.41,0.61,2023-01-01,0315,N,VIIRS,n,2,270.78,3.04,N,0
43.4353,-4.96326,337.5,0.41,0.61,2023-01-01,0315,N,VIIRS,n,2,270.66,3.04,N,0
43.43304,-4.96545,339.4,0.41,0.61,2023-01-01,0315,N,VIIRS,n,2,271.03,4.9,N,0
28.61705,-17.86952,301.68,0.4,0.44,2023-01-01,0319,N,VIIRS,n,2,289.83,1.06,N,0
37.65676,-0.94219,335.72,0.39,0.36,2023-01-01,1257,N,VIIRS,n,2,289.38,2.65,D,0
43.33007,-5.77365,295.13,0.46,0.47,2023-01-02,0256,N,VIIRS,n,2,279.83,0.86,N,2
41.31306,1.6613,304.5,0.58,0.7,2023-01-02,0256,N,VIIRS,n,2,278.95,1.93,N,2
43.53969,-5.83087,296.68,0.45,0.47,2023-01-02,0256,N,VIIRS,n,2,280.53,0.82,N,2
28.61631,-17.87183,300,0.39,0.36,2023-01-02,0301,N,VIIRS,n,2,289.72,1.6,N,0
37.69673,-1.27883,326.66,0.39,0.44,2023-01-02,1238,N,VIIRS,n,2,290.78,1.03,D,0
40.03563,-0.01426,333.9,0.47,0.4,2023-01-02,1239,N,VIIRS,n,2,273.18,4.37,D,0
40.7921,0.65834,327.96,0.44,0.38,2023-01-02,1239,N,VIIRS,n,2,268.23,1.86,D,0
40.03691,-0.01202,334.71,0.47,0.4,2023-01-02,1239,N,VIIRS,n,2,275.5,4.33,D,0
43.5385,-5.82925,343.85,0.48,0.48,2023-01-02,1240,N,VIIRS,n,2,286.74,8.51,D,2
43.52623,-5.72966,302.97,0.44,0.39,2023-01-03,0237,N,VIIRS,n,2,279.2,1.26,N,2
43.5433,-5.83807,295.42,0.44,0.38,2023-01-03,0237,N,VIIRS,n,2,276.58,0.48,N,2
38.37452,-0.5447,297.74,0.32,0.55,2023-01-03,0238,N,VIIRS,n,2,279.69,0.51,N,2
38.32145,-1.68194,343.05,0.35,0.56,2023-01-03,1220,N,VIIRS,n,2,288.74,3.05,D,0
38.32849,-1.67617,343.23,0.35,0.56,2023-01-03,1220,N,VIIRS,n,2,289.72,3.68,D,0
38.32745,-1.68021,335.32,0.35,0.56,2023-01-03,1220,N,VIIRS,n,2,288.35,3.68,D,0
40.03619,-0.01166,353.38,0.52,0.5,2023-01-03,1220,N,VIIRS,n,2,289.59,9.38,D,0
41.66999,0.89807,326.91,0.43,0.46,2023-01-03,1220,N,VIIRS,n,2,284.3,1.33,D,0
41.22898,-1.64622,328.88,0.58,0.52,2023-01-03,1220,N,VIIRS,n,2,283.71,5.28,D,0
42.3888,-2.73712,338.95,0.61,0.54,2023-01-03,1221,N,VIIRS,n,2,283.91,8.39,D,0
41.562,-1.37129,338.24,0.55,0.51,2023-01-03,1221,N,VIIRS,n,2,288.64,6.03,D,0
41.5629,-1.37149,338.72,0.55,0.51,2023-01-03,1221,N,VIIRS,n,2,288.67,4.25,D,0
42.38409,-2.73483,343.54,0.61,0.54,2023-01-03,1221,N,VIIRS,n,2,284.6,8.39,D,0
37.76223,-1.27254,335.6,0.52,0.67,2023-01-03,1400,N,VIIRS,n,2,287.97,5.37,D,0
43.44005,-3.84327,295.21,0.39,0.36,2023-01-04,0218,N,VIIRS,n,2,278.1,0.41,N,2
43.03486,-2.22176,314.6,0.41,0.37,2023-01-04,0218,N,VIIRS,n,2,274.29,1.51,N,2
43.03557,-2.21757,309.71,0.42,0.37,2023-01-04,0218,N,VIIRS,n,2,274.23,0.8,N,2
43.54214,-5.83263,296.51,0.39,0.36,2023-01-04,0218,N,VIIRS,n,2,274.56,0.77,N,2
43.53884,-5.83356,303.41,0.39,0.36,2023-01-04,0218,N,VIIRS,n,2,273.15,0.77,N,2
41.31305,1.66125,314.94,0.41,0.45,2023-01-04,0219,N,VIIRS,n,2,280.87,1.97,N,2
37.36106,-5.86537,301.48,0.39,0.36,2023-01-04,0220,N,VIIRS,n,2,282.81,0.66,N,2
28.0098,-16.65354,326.62,0.47,0.48,2023-01-04,0223,N,VIIRS,n,2,287.16,3.43,N,0
39.46991,-0.57344,328.83,0.49,0.65,2023-01-04,1201,N,VIIRS,n,2,287.33,3.04,D,0
39.46523,-0.57363,331.15,0.49,0.65,2023-01-04,1201,N,VIIRS,n,2,287.84,3.73,D,0
37.1766,-3.73538,338.08,0.41,0.45,2023-01-04,1341,N,VIIRS,n,2,290.25,8.85,D,0
39.46554,-0.57271,329.59,0.32,0.55,2023-01-04,1342,N,VIIRS,n,2,290.45,1.37,D,0
39.51418,-0.37314,325.99,0.33,0.55,2023-01-04,1342,N,VIIRS,n,2,290.34,1.21,D,0
43.54104,-5.83458,299.81,0.53,0.42,2023-01-05,0200,N,VIIRS,n,2,280.69,1.95,N,2
43.52619,-5.73143,307.58,0.52,0.42,2023-01-05,0200,N,VIIRS,n,2,282.13,1.66,N,2
43.52237,-5.73224,314.17,0.52,0.42,2023-01-05,0200,N,VIIRS,n,2,280.23,1.87,N,2
42.2198,-1.25856,295.83,0.39,0.36,2023-01-05,0200,N,VIIRS,n,2,273.44,0.5,N,0
41.31133,1.65985,312.68,0.41,0.37,2023-01-05,0200,N,VIIRS,n,2,278.72,1.32,N,2
38.37586,-0.54673,298.8,0.39,0.36,2023-01-05,0201,N,VIIRS,n,2,280.67,1.06,N,2
38.41943,-1.53654,295.24,0.38,0.36,2023-01-05,0201,N,VIIRS,n,2,274.23,0.28,N,0
36.96555,-1.90571,308.78,0.38,0.36,2023-01-05,0201,N,VIIRS,n,2,283.76,0.96,N,2
43.52624,-5.72805,307.74,0.73,0.76,2023-01-05,0340,N,VIIRS,n,2,280.19,2.72,N,2
43.52338,-5.71999,299.66,0.73,0.76,2023-01-05,0340,N,VIIRS,n,2,278.47,1.41,N,0
38.16062,-6.61458,337.04,0.39,0.36,2023-01-05,1322,N,VIIRS,n,2,289.91,2.12,D,0
40.57369,-4.82578,332.41,0.4,0.37,2023-01-05,1323,N,VIIRS,n,2,285.24,3.38,D,0
43.52604,-5.73759,325.9,0.4,0.37,2023-01-05,1324,N,VIIRS,n,2,288.76,1.84,D,0
42.3896,-1.60468,331.61,0.54,0.42,2023-01-05,1324,N,VIIRS,n,2,289.23,8.13,D,0
42.39027,-1.59812,328.89,0.54,0.42,2023-01-05,1324,N,VIIRS,n,2,287.23,8.13,D,0
43.52623,-5.72825,301.39,0.58,0.52,2023-01-06,0141,N,VIIRS,n,2,279.7,1.71,N,2
43.53773,-5.83005,309.77,0.59,0.53,2023-01-06,0141,N,VIIRS,n,2,262.59,1.58,N,2
43.5267,-5.73536,316.21,0.58,0.52,2023-01-06,0141,N,VIIRS,n,2,276.67,2.76,N,2
43.52184,-5.73614,306.55,0.58,0.52,2023-01-06,0141,N,VIIRS,n,2,276.27,2.76,N,2
43.21705,-3.76154,295.14,0.46,0.47,2023-01-06,0141,N,VIIRS,n,2,277.24,0.48,N,0
43.03321,-2.21792,300.85,0.39,0.44,2023-01-06,0141,N,VIIRS,n,2,274.85,0.58,N,2
41.31221,1.66365,313.77,0.41,0.37,2023-01-06,0141,N,VIIRS,n,2,278.96,1.59,N,2
41.5993,-3.88085,330.95,0.45,0.47,2023-01-06,0141,N,VIIRS,n,2,272.6,4.04,N,0
38.37574,-0.54371,301.09,0.44,0.39,2023-01-06,0142,N,VIIRS,n,2,280.8,1.19,N,2
37.62506,-0.9702,299.7,0.45,0.39,2023-01-06,0142,N,VIIRS,n,2,278.21,0.36,N,0
41.59835,-3.87345,302.72,0.62,0.72,2023-01-06,0321,N,VIIRS,n,2,269.32,2.55,N,0
41.60068,-3.88054,309.55,0.62,0.72,2023-01-06,0321,N,VIIRS,n,2,269.66,3.59,N,0
28.61621,-17.86963,298.76,0.49,0.48,2023-01-06,0326,N,VIIRS,n,2,287.46,1.67,N,0
39.87408,-4.30531,341.81,0.41,0.37,2023-01-06,1304,N,VIIRS,n,2,285.77,3.21,D,0
38.77515,-1.74828,331.6,0.38,0.36,2023-01-06,1304,N,VIIRS,n,2,285.15,2.88,D,0
38.77187,-1.74744,332.95,0.38,0.36,2023-01-06,1304,N,VIIRS,n,2,284.6,2.88,D,0
38.77254,-1.74305,328.43,0.38,0.36,2023-01-06,1304,N,VIIRS,n,2,284.63,5.9,D,0
39.92352,-4.09964,340.16,0.41,0.37,2023-01-06,1304,N,VIIRS,n,2,285.84,3.33,D,0
39.93822,-3.54081,338.46,0.4,0.37,2023-01-06,1304,N,VIIRS,n,2,288.69,6.8,D,0
43.15163,-1.7876,325.72,0.39,0.36,2023-01-06,1305,N,VIIRS,n,2,288.86,4.25,D,0
43.14564,-1.80554,331.37,0.39,0.36,2023-01-06,1305,N,VIIRS,n,2,288.92,3.76,D,0
43.14698,-1.79616,334.01,0.39,0.36,2023-01-06,1305,N,VIIRS,n,2,290.98,4.65,D,0
41.60151,-3.87579,328.16,0.39,0.36,2023-01-06,1305,N,VIIRS,n,2,283.72,7.88,D,0
43.23994,-3.76323,295.77,0.4,0.6,2023-01-07,0122,N,VIIRS,n,2,274.57,0.53,N,0
41.31126,1.66124,307.55,0.41,0.45,2023-01-07,0122,N,VIIRS,n,2,277.56,1.46,N,2
43.52273,-5.73413,303.41,0.5,0.66,2023-01-07,0122,N,VIIRS,n,2,269.29,1.59,N,2
43.17232,-3.71237,317.98,0.4,0.6,2023-01-07,0122,N,VIIRS,n,2,275.75,2.54,N,0
43.17335,-3.73623,324.27,0.4,0.6,2023-01-07,0122,N,VIIRS,n,2,276.9,2.53,N,0
43.2811,-5.12038,307.21,0.47,0.64,2023-01-07,0122,N,VIIRS,n,2,276.55,0.88,N,0
39.9516,-0.0048,296.53,0.48,0.48,2023-01-07,0123,N,VIIRS,n,2,282.99,1.21,N,2
36.9677,-1.90495,299.27,0.56,0.51,2023-01-07,0124,N,VIIRS,n,2,282.38,1.39,N,2
43.28174,-3.65409,307.88,0.34,0.56,2023-01-07,0302,N,VIIRS,n,2,280.39,1.32,N,0
43.1769,-3.73013,302.15,0.34,0.56,2023-01-07,0302,N,VIIRS,n,2,272.18,0.42,N,0
41.31011,1.66266,297.5,0.69,0.74,2023-01-07,0302,N,VIIRS,n,2,277.22,1.81,N,2
41.31071,1.66214,302.38,0.69,0.74,2023-01-07,0302,N,VIIRS,n,2,278.19,1.27,N,2
43.10875,-1.31173,302.5,0.45,0.63,2023-01-07,0302,N,VIIRS,n,2,278.25,0.75,N,0
43.10302,-1.31381,309.14,0.45,0.63,2023-01-07,0302,N,VIIRS,n,2,280.64,1.65,N,0
43.4417,-3.84362,295.24,0.33,0.55,2023-01-07,0302,N,VIIRS,n,2,280.84,0.37,N,2
43.28706,-3.65298,335.6,0.34,0.56,2023-01-07,0302,N,VIIRS,n,2,282.35,1.32,N,0
37.36149,-5.86563,297.38,0.38,0.59,2023-01-07,0304,N,VIIRS,n,2,280.07,0.65,N,2
28.61886,-17.89081,300.1,0.43,0.38,2023-01-07,0307,N,VIIRS,n,2,290.1,3.02,N,0
28.61454,-17.86646,297.29,0.43,0.38,2023-01-07,0307,N,VIIRS,n,2,287.12,0.67,N,0
28.61524,-17.8704,299.34,0.43,0.38,2023-01-07,0307,N,VIIRS,n,2,286.57,2.03,N,0
36.72336,-3.50232,336.43,0.44,0.46,2023-01-07,1244,N,VIIRS,n,2,290.41,1.64,D,0
36.78876,-4.19948,338.33,0.48,0.48,2023-01-07,1244,N,VIIRS,n,2,292.49,8.57,D,0
39.71668,-3.11374,345.56,0.55,0.43,2023-01-07,1245,N,VIIRS,n,2,286.71,16.36,D,0
37.75283,-2.17985,327.82,0.55,0.42,2023-01-07,1245,N,VIIRS,n,2,286.5,2.59,D,0
36.96807,-1.90515,295.4,0.51,0.66,2023-01-08,0105,N,VIIRS,n,2,282.13,0.99,N,2
36.96619,-1.906,296.93,0.51,0.66,2023-01-08,0105,N,VIIRS,n,2,282.44,0.62,N,2
36.96539,-1.907,295.45,0.36,0.57,2023-01-08,0245,N,VIIRS,n,2,273.37,0.9,N,2
28.61368,-17.8661,296.3,0.41,0.37,2023-01-08,0248,N,VIIRS,n,2,285.14,0.46,N,0
28.15867,-16.46663,335.32,0.41,0.37,2023-01-08,1404,N,VIIRS,n,2,297.38,1.01,D,0
41.31284,1.66209,309.73,0.49,0.48,2023-01-09,0225,N,VIIRS,n,2,283.8,1.77,N,2
43.34431,-8.43492,301.03,0.4,0.37,2023-01-09,0225,N,VIIRS,n,2,279.27,0.43,N,2
41.31061,1.66175,305.53,0.49,0.48,2023-01-09,0225,N,VIIRS,n,2,282.78,1.64,N,2
43.0337,-2.21921,299.39,0.46,0.39,2023-01-09,0225,N,VIIRS,n,2,272.16,0.58,N,2
37.35886,-5.86595,301.33,0.42,0.37,2023-01-09,0226,N,VIIRS,n,2,283.89,1.07,N,2
37.36005,-5.86357,305.04,0.42,0.37,2023-01-09,0227,N,VIIRS,n,2,284.45,1.2,N,2
41.66474,0.69947,330.84,0.62,0.54,2023-01-09,1208,N,VIIRS,n,2,283.38,3.21,D,0
41.84825,2.71654,326.62,0.49,0.49,2023-01-09,1208,N,VIIRS,n,2,285.2,2.82,D,0
42.42976,-2.72891,338.97,0.43,0.62,2023-01-09,1208,N,VIIRS,n,2,283.84,4.41,D,0
41.28793,-0.06059,327.26,0.35,0.56,2023-01-09,1208,N,VIIRS,n,2,282.21,2.86,D,0
43.226,-2.881,295.53,0.39,0.36,2023-01-10,0206,N,VIIRS,n,2,276.95,0.74,N,2
42.69998,-2.99637,329.09,0.39,0.36,2023-01-10,0206,N,VIIRS,n,2,277.62,6.5,N,0
41.40768,1.99675,303.33,0.47,0.39,2023-01-10,0206,N,VIIRS,n,2,278.46,0.95,N,2
41.31366,1.65998,310.33,0.46,0.39,2023-01-10,0206,N,VIIRS,n,2,280.44,1.11,N,2
37.35979,-5.86461,301.96,0.41,0.37,2023-01-10,0208,N,VIIRS,n,2,284.12,0.8,N,2
37.35995,-5.86701,302.88,0.41,0.37,2023-01-10,0208,N,VIIRS,n,2,284.13,0.81,N,2
40.74245,0.53983,333.61,0.57,0.69,2023-01-10,1149,N,VIIRS,n,2,286.73,3.44,D,0
42.69854,-2.99407,325.6,0.55,0.43,2023-01-10,1330,N,VIIRS,n,2,284.79,2.64,D,0
41.14796,-4.17575,343.28,0.47,0.4,2023-01-10,1330,N,VIIRS,n,2,285.88,6.25,D,0
42.50599,-2.94519,332.45,0.55,0.43,2023-01-10,1330,N,VIIRS,n,2,284.72,12.22,D,0
43.22478,-2.88093,296.18,0.53,0.42,2023-01-11,0147,N,VIIRS,n,2,279,0.36,N,2
43.25175,-3.67813,321.11,0.38,0.44,2023-01-11,0147,N,VIIRS,n,2,278.04,2.67,N,0
41.40586,1.99936,308.3,0.38,0.36,2023-01-11,0147,N,VIIRS,n,2,276.29,0.87,N,2
43.252,-3.67484,308.87,0.38,0.44,2023-01-11,0147,N,VIIRS,n,2,277.73,1.07,N,0
43.25247,-3.67981,319.61,0.38,0.44,2023-01-11,0147,N,VIIRS,n,2,278.4,1.73,N,0
39.95198,-0.00466,295.9,0.4,0.37,2023-01-11,0148,N,VIIRS,n,2,283.7,0.61,N,2
36.96783,-1.9058,305.14,0.42,0.38,2023-01-11,0149,N,VIIRS,n,2,285.46,1,N,2
37.56849,-0.91829,300.36,0.4,0.37,2023-01-11,0149,N,VIIRS,n,2,284.68,0.43,N,2
37.65962,-1.64272,308.53,0.42,0.38,2023-01-11,0149,N,VIIRS,n,2,280.37,0.66,N,0
37.65616,-1.64345,299.5,0.42,0.38,2023-01-11,0149,N,VIIRS,n,2,279.92,0.66,N,0
39.33584,-0.60113,336.71,0.42,0.38,2023-01-11,1310,N,VIIRS,n,2,289.79,3.3,D,0
43.52756,-5.73078,335.77,0.39,0.36,2023-01-11,1311,N,VIIRS,n,2,288.15,3.61,D,2
43.52488,-5.74002,299.42,0.42,0.61,2023-01-12,0128,N,VIIRS,n,2,265.16,1.27,N,2
43.5247,-5.73503,308.51,0.42,0.61,2023-01-12,0128,N,VIIRS,n,2,266.25,1.27,N,2
41.17908,1.22484,296.17,0.54,0.42,2023-01-12,0129,N,VIIRS,n,2,280.35,1.83,N,0
41.31086,1.65977,299.73,0.52,0.41,2023-01-12,0129,N,VIIRS,n,2,277.64,1.89,N,2
36.96565,-1.90457,299.16,0.46,0.47,2023-01-12,0130,N,VIIRS,n,2,278.76,1.47,N,2
43.52652,-5.72744,295.4,0.32,0.55,2023-01-12,0309,N,VIIRS,n,2,275.64,1.15,N,2
43.52277,-5.7337,312.95,0.32,0.55,2023-01-12,0309,N,VIIRS,n,2,273.4,1.54,N,2
38.33627,-1.68826,347.03,0.44,0.39,2023-01-12,1251,N,VIIRS,n,2,293.13,6.21,D,0
38.19112,-0.74962,331.32,0.42,0.37,2023-01-12,1251,N,VIIRS,n,2,291.42,12.71,D,0
38.24725,-1.67516,337.11,0.44,0.39,2023-01-12,1251,N,VIIRS,n,2,293.31,5.97,D,0
38.33975,-1.68928,345.93,0.44,0.39,2023-01-12,1251,N,VIIRS,n,2,290.16,6.88,D,0
37.99384,-5.24877,333.56,0.42,0.45,2023-01-12,1251,N,VIIRS,n,2,287.04,2.49,D,0
41.52414,-1.32047,329.28,0.4,0.37,2023-01-12,1252,N,VIIRS,n,2,283.83,5.39,D,0
41.77338,0.90614,330.65,0.38,0.36,2023-01-12,1252,N,VIIRS,n,2,280.49,1.39,D,0
41.5248,-1.31796,339.37,0.4,0.37,2023-01-12,1252,N,VIIRS,n,2,282.94,4.64,D,0
40.89183,-1.13962,329.07,0.4,0.37,2023-01-12,1252,N,VIIRS,n,2,279.25,2.7,D,0
41.52161,-1.3147,328.75,0.4,0.37,2023-01-12,1252,N,VIIRS,n,2,283.89,5.39,D,0
41.62831,0.95817,336.69,0.38,0.36,2023-01-12,1252,N,VIIRS,n,2,278.69,6.09,D,0
36.96482,-1.90496,295.45,0.42,0.61,2023-01-13,0111,N,VIIRS,n,2,282.4,0.67,N,2
37.61069,-5.26176,357.31,0.38,0.59,2023-01-13,1232,N,VIIRS,l,2,288.83,4.77,D,0
37.6159,-5.26395,329.13,0.38,0.59,2023-01-13,1232,N,VIIRS,n,2,287.18,4.77,D,0
42.15058,3.04605,336.64,0.4,0.37,2023-01-13,1233,N,VIIRS,n,2,289.24,4.47,D,0
41.89703,2.70988,332.72,0.41,0.37,2023-01-13,1233,N,VIIRS,n,2,287.36,3.34,D,0
42.12539,2.98277,338.47,0.41,0.37,2023-01-13,1233,N,VIIRS,n,2,288.39,2.93,D,0
41.60374,2.02095,302.62,0.5,0.66,2023-01-14,0051,N,VIIRS,n,2,272.51,0.77,N,0
43.52326,-5.73331,309.88,0.4,0.37,2023-01-14,0231,N,VIIRS,n,2,278.21,1.34,N,2
42.17478,-1.75039,297.53,0.38,0.43,2023-01-14,0231,N,VIIRS,n,2,271.88,0.79,N,0
42.17576,-1.75483,324.66,0.38,0.43,2023-01-14,0231,N,VIIRS,n,2,271.59,2.67,N,0
42.17867,-1.74883,296.15,0.38,0.43,2023-01-14,0231,N,VIIRS,n,2,271.49,0.79,N,0
43.1667,-6.4608,318.98,0.39,0.37,2023-01-14,0231,N,VIIRS,n,2,279.77,5.42,N,0
43.17,-6.4597,344.06,0.39,0.37,2023-01-14,0231,N,VIIRS,n,2,285.64,5.42,N,0
43.54075,-5.83169,318.65,0.4,0.37,2023-01-14,0231,N,VIIRS,n,2,279.17,2.18,N,2
43.5266,-5.7322,303.98,0.4,0.37,2023-01-14,0231,N,VIIRS,n,2,277.84,0.91,N,2
43.52906,-5.72615,303.69,0.4,0.37,2023-01-14,0231,N,VIIRS,n,2,277.55,0.9,N,2
43.52994,-5.73108,296.29,0.4,0.37,2023-01-14,0231,N,VIIRS,n,2,276.97,0.91,N,2
43.5526,-5.85879,295.11,0.4,0.37,2023-01-14,0231,N,VIIRS,n,2,277.5,0.45,N,2
43.22318,-2.87783,298.98,0.49,0.41,2023-01-14,0231,N,VIIRS,n,2,276.77,1.09,N,2
38.29208,-1.39072,309.48,0.48,0.48,2023-01-14,0232,N,VIIRS,n,2,271.01,0.62,N,0
42.36177,3.13858,325.17,0.39,0.44,2023-01-14,1214,N,VIIRS,n,2,287.5,1.75,D,0
39.22258,-0.50294,325.11,0.34,0.56,2023-01-14,1214,N,VIIRS,n,2,288.34,0.8,D,0
42.17481,3.06306,336.19,0.39,0.44,2023-01-14,1214,N,VIIRS,n,2,287.72,3.31,D,0
38.34048,-6.53265,325.23,0.45,0.47,2023-01-14,1354,N,VIIRS,n,2,283.79,2.82,D,0
39.15815,-3.00854,299.61,0.4,0.37,2023-01-15,0213,N,VIIRS,n,2,272.36,0.88,N,0
39.16148,-3.00759,301.02,0.4,0.37,2023-01-15,0213,N,VIIRS,n,2,272.62,0.82,N,0
39.38049,-3.21197,326.28,0.39,0.36,2023-01-15,0213,N,VIIRS,n,2,273.18,2.41,N,0
40.3295,-1.09566,298.8,0.43,0.38,2023-01-15,0213,N,VIIRS,n,2,271.27,0.68,N,0
40.33043,-1.1006,305.22,0.43,0.38,2023-01-15,0213,N,VIIRS,n,2,271.93,1.35,N,0
38.88394,-3.72047,316.92,0.39,0.36,2023-01-15,0214,N,VIIRS,n,2,271.9,1.32,N,0
37.36,-5.8657,302.09,0.39,0.36,2023-01-15,0214,N,VIIRS,n,2,280.92,0.77,N,2
36.18357,-5.39918,297.25,0.38,0.36,2023-01-15,0214,N,VIIRS,n,2,286.95,1.17,N,0
37.78376,-3.60489,297.78,0.4,0.37,2023-01-15,0214,N,VIIRS,n,2,272.89,0.96,N,0
37.78708,-3.60395,296.73,0.4,0.37,2023-01-15,0214,N,VIIRS,n,2,273.43,0.96,N,0
36.9661,-1.90729,298.91,0.45,0.39,2023-01-15,0214,N,VIIRS,n,2,281.82,1.01,N,2
39.47198,-0.49989,295.46,0.39,0.36,2023-01-16,0154,N,VIIRS,n,2,276.81,15.66,N,0
39.47528,-0.49905,317.33,0.39,0.36,2023-01-16,0154,N,VIIRS,n,2,287.55,15.66,N,0
36.96548,-1.90739,304.99,0.39,0.36,2023-01-16,0155,N,VIIRS,n,2,282.19,1.41,N,2
37.56863,-0.91875,295.77,0.38,0.36,2023-01-16,0155,N,VIIRS,n,2,282.21,0.77,N,2
36.71611,-2.69395,299.77,0.4,0.37,2023-01-16,0155,N,VIIRS,n,2,280.3,0.75,N,0
37.56796,-0.91441,297.23,0.38,0.36,2023-01-16,0155,N,VIIRS,n,2,281.84,0.45,N,2
38.49775,-1.76873,341.39,0.42,0.38,2023-01-16,1316,N,VIIRS,n,2,287.19,13.27,D,0
36.88557,-2.12008,329.43,0.4,0.37,2023-01-16,1316,N,VIIRS,n,2,289.41,1.39,D,0
37.3888,-1.7635,331.06,0.41,0.37,2023-01-16,1316,N,VIIRS,n,2,281.64,2.95,D,0
41.4536,1.98037,307.93,0.44,0.38,2023-01-17,0135,N,VIIRS,n,2,282.29,1.38,N,2
38.80843,-1.73812,299.43,0.39,0.44,2023-01-17,0136,N,VIIRS,n,2,277.11,0.67,N,0
38.88345,-2.13105,298.76,0.41,0.45,2023-01-17,0136,N,VIIRS,n,2,275.84,1.09,N,0
37.33575,-3.20072,340.58,0.45,0.39,2023-01-17,1257,N,VIIRS,n,2,287.86,4.65,D,0
36.96317,-2.06174,333.73,0.42,0.38,2023-01-17,1257,N,VIIRS,n,2,290.52,2.89,D,0
41.45412,1.97814,296.02,0.47,0.48,2023-01-18,0116,N,VIIRS,n,2,278.77,0.74,N,2
39.93561,-3.74489,297.59,0.35,0.57,2023-01-18,0257,N,VIIRS,n,2,274.32,0.61,N,2
41.90574,0.263,326.76,0.44,0.38,2023-01-18,1239,N,VIIRS,n,2,280.33,2.88,D,0
36.83114,-6.0485,326.26,0.36,0.57,2023-01-18,1239,N,VIIRS,n,2,286.82,1.42,D,0
39.93743,-3.74567,295.28,0.41,0.45,2023-01-19,0238,N,VIIRS,n,2,272.43,0.99,N,2
37.35983,-5.86477,295.05,0.55,0.43,2023-01-19,0239,N,VIIRS,n,2,277.33,0.84,N,2
41.51796,0.57234,325.21,0.45,0.47,2023-01-19,1221,N,VIIRS,n,2,281.63,2.46,D,0
41.40606,1.9984,298.01,0.42,0.45,2023-01-20,0219,N,VIIRS,n,2,278.91,0.62,N,2
39.93661,-3.74384,304.12,0.41,0.37,2023-01-20,0220,N,VIIRS,n,2,280,0.94,N,2
42.30928,-1.74163,344.43,0.46,0.64,2023-01-20,1202,N,VIIRS,n,2,279.89,5.98,D,0
41.54045,0.73166,325.23,0.37,0.58,2023-01-20,1202,N,VIIRS,n,2,282.29,2.05,D,0
41.57366,0.9145,328.37,0.36,0.58,2023-01-20,1202,N,VIIRS,n,2,282.04,2.09,D,0
41.5699,0.95917,329.35,0.36,0.58,2023-01-20,1202,N,VIIRS,n,2,281.75,2.29,D,0
37.98788,-2.35192,326,0.5,0.49,2023-01-20,1341,N,VIIRS,n,2,281.92,1.55,D,0
41.40618,1.99624,299.38,0.42,0.38,2023-01-21,0200,N,VIIRS,n,2,274.41,0.87,N,2
40.98928,-0.03596,303.54,0.39,0.36,2023-01-21,0200,N,VIIRS,n,2,271.75,0.81,N,0
39.10072,-0.69737,302.28,0.39,0.36,2023-01-21,0201,N,VIIRS,n,2,274.49,0.57,N,0
38.37567,-0.54338,303.78,0.39,0.36,2023-01-21,0201,N,VIIRS,n,2,280.15,0.98,N,2
38.33152,-1.68576,326.33,0.38,0.36,2023-01-21,0201,N,VIIRS,n,2,275.68,2.9,N,0
38.95917,-0.58593,306.24,0.39,0.36,2023-01-21,0201,N,VIIRS,n,2,276.19,1.15,N,0
40.51229,-1.26347,296.78,0.38,0.36,2023-01-21,0201,N,VIIRS,n,2,268.36,0.6,N,0
39.55963,-0.32493,326.78,0.39,0.36,2023-01-21,0201,N,VIIRS,n,2,277.88,1.25,N,0
39.10402,-0.69647,306.35,0.39,0.36,2023-01-21,0201,N,VIIRS,n,2,275.89,0.57,N,0
36.17994,-5.4216,296.95,0.43,0.38,2023-01-21,0202,N,VIIRS,n,2,285.14,1.03,N,0
41.31257,1.66333,316.53,0.41,0.37,2023-01-22,0141,N,VIIRS,n,2,276.36,1.58,N,2
43.52857,-5.72747,300.63,0.58,0.52,2023-01-22,0141,N,VIIRS,n,2,276.62,1.81,N,2
43.52418,-5.73535,298.32,0.58,0.52,2023-01-22,0141,N,VIIRS,n,2,276.84,1.97,N,2
43.03456,-2.21876,296.86,0.39,0.44,2023-01-22,0141,N,VIIRS,n,2,272.46,0.82,N,2
41.4534,1.97996,303.2,0.4,0.37,2023-01-22,0141,N,VIIRS,n,2,276.03,1.06,N,2
41.40562,1.99785,296.48,0.4,0.37,2023-01-22,0141,N,VIIRS,n,2,273.03,0.61,N,2
43.54009,-5.82907,305.04,0.59,0.53,2023-01-22,0141,N,VIIRS,n,2,275.61,2.38,N,2
40.94419,-0.23683,315.52,0.46,0.39,2023-01-22,0142,N,VIIRS,n,2,270.6,1.98,N,0
38.89972,-3.05695,296.37,0.57,0.43,2023-01-22,0142,N,VIIRS,n,2,269.55,0.74,N,0
39.38262,-3.20898,298.87,0.39,0.44,2023-01-22,0142,N,VIIRS,n,2,269.74,1.21,N,0
39.38308,-3.21358,303.16,0.39,0.44,2023-01-22,0142,N,VIIRS,n,2,270.4,1.21,N,0
