latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
43.52594,-5.73092,328.36,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,281.27,2.6,N,2
43.55387,-5.8603,295.22,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,278.38,0.64,N,2
43.52924,-5.73,298.5,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,278.65,2.6,N,2
43.52665,-5.73567,327.79,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,282.19,2.6,N,2
43.54087,-5.83086,301.91,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,279.6,0.84,N,2
43.53757,-5.83179,328.85,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,276.91,2.39,N,2
43.52264,-5.73186,326.86,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,278.76,2,N,2
43.52335,-5.73661,316.35,0.39,0.36,2024-01-07,0218,N,VIIRS,n,2,278.56,2,N,2
41.45428,1.9778,304.27,0.42,0.45,2024-01-07,0218,N,VIIRS,n,2,278.37,0.95,N,2
41.31212,1.66176,312.26,0.41,0.45,2024-01-07,0218,N,VIIRS,n,2,279.09,1.8,N,2
38.32048,-6.7204,297.84,0.38,0.36,2024-01-07,0219,N,VIIRS,n,2,274.31,0.72,N,0
36.18462,-5.39813,297.5,0.4,0.37,2024-01-07,0220,N,VIIRS,n,2,285.77,1.12,N,2
41.11222,1.03709,327.29,0.41,0.6,2024-01-07,1341,N,VIIRS,n,2,286.27,4.02,D,0
43.52013,-5.73512,296.89,0.52,0.41,2024-01-08,0159,N,VIIRS,n,2,276.12,0.8,N,2
41.45588,1.98005,303,0.42,0.38,2024-01-08,0159,N,VIIRS,n,2,278.31,0.97,N,2
43.55301,-5.86079,296.39,0.52,0.42,2024-01-08,0159,N,VIIRS,n,2,277.49,0.8,N,2
41.31205,1.6609,316.61,0.41,0.37,2024-01-08,0159,N,VIIRS,n,2,279.31,1.91,N,2
43.53803,-5.8303,298.67,0.52,0.42,2024-01-08,0159,N,VIIRS,n,2,277.17,0.7,N,2
43.52395,-5.73436,299.21,0.52,0.41,2024-01-08,0159,N,VIIRS,n,2,278.77,1.83,N,2
40.24398,-3.47641,330.09,0.41,0.37,2024-01-08,0200,N,VIIRS,n,2,276.19,2.92,N,2
37.3611,-5.9369,295.77,0.45,0.39,2024-01-08,0201,N,VIIRS,n,2,274.47,0.52,N,0
36.96626,-1.90551,312.31,0.38,0.36,2024-01-08,0201,N,VIIRS,n,2,281.18,1.63,N,2
41.68895,0.25659,342.5,0.65,0.73,2024-01-08,1142,N,VIIRS,n,2,281.95,7.42,D,0
41.68711,0.25868,339.95,0.65,0.73,2024-01-08,1142,N,VIIRS,n,2,281.72,4.29,D,0
41.5436,0.79219,326.41,0.62,0.71,2024-01-08,1142,N,VIIRS,n,2,281.16,2.63,D,0
41.5465,0.79578,325.56,0.62,0.71,2024-01-08,1142,N,VIIRS,n,2,281.64,3.98,D,0
41.1963,1.22418,325.16,0.61,0.71,2024-01-08,1142,N,VIIRS,n,2,284.07,2.39,D,0
37.56012,-2.2506,325.63,0.45,0.39,2024-01-08,1321,N,VIIRS,n,2,283.03,1.82,D,0
36.74254,-2.6907,329.6,0.43,0.38,2024-01-08,1321,N,VIIRS,n,2,290.12,2.61,D,0
41.45378,0.60452,337.91,0.44,0.46,2024-01-08,1322,N,VIIRS,n,2,283.14,2.87,D,0
38.8555,-4.76711,331.35,0.4,0.37,2024-01-08,1322,N,VIIRS,n,2,276.42,2.01,D,0
43.53792,-5.83367,339.05,0.58,0.52,2024-01-09,0140,N,VIIRS,n,2,275.76,12.23,N,2
43.54041,-5.83443,340.17,0.58,0.52,2024-01-09,0140,N,VIIRS,n,2,279.88,11.55,N,2
43.54279,-5.83306,300.29,0.58,0.52,2024-01-09,0140,N,VIIRS,n,2,277.13,1.34,N,2
41.31402,1.66205,311.05,0.41,0.37,2024-01-09,0140,N,VIIRS,n,2,276.5,1.23,N,2
41.45459,1.98093,310,0.4,0.37,2024-01-09,0140,N,VIIRS,n,2,276.95,0.97,N,2
43.52634,-5.73264,301.44,0.57,0.52,2024-01-09,0140,N,VIIRS,n,2,277.68,2.18,N,2
43.52588,-5.73,300.28,0.45,0.63,2024-01-09,0320,N,VIIRS,n,2,277.09,1.56,N,2
41.02734,0.42352,342.37,0.42,0.37,2024-01-09,1303,N,VIIRS,n,2,280.93,4.2,D,0
41.67134,0.18032,333.96,0.42,0.37,2024-01-09,1304,N,VIIRS,n,2,279.98,3,D,0
37.33545,-7.13383,326.4,0.33,0.55,2024-01-10,1244,N,VIIRS,n,2,285.13,1.98,D,0
40.2443,-3.47361,303.89,0.64,0.72,2024-01-11,0103,N,VIIRS,n,2,274.94,2.95,N,2
41.31232,1.6601,302.79,0.35,0.57,2024-01-11,0103,N,VIIRS,n,2,274.43,0.79,N,2
40.2456,-3.47567,311.85,0.64,0.72,2024-01-11,0103,N,VIIRS,n,2,275.48,1.92,N,2
40.24573,-3.47139,304.16,0.5,0.49,2024-01-11,0244,N,VIIRS,n,2,275.93,2.08,N,2
40.24709,-3.47703,302.87,0.5,0.49,2024-01-11,0244,N,VIIRS,n,2,276.41,3,N,2
38.47938,-0.96767,338.68,0.52,0.5,2024-01-11,1225,N,VIIRS,n,2,285.7,7.47,D,0
39.86789,-0.11168,331.39,0.44,0.46,2024-01-11,1226,N,VIIRS,n,2,286.49,7.49,D,0
39.86677,-0.11671,336.31,0.44,0.46,2024-01-11,1226,N,VIIRS,n,2,287.93,7.3,D,0
28.15901,-16.46931,335.56,0.41,0.37,2024-01-11,1403,N,VIIRS,n,2,304.69,3.28,D,0
41.31357,1.66098,311.67,0.49,0.49,2024-01-12,0224,N,VIIRS,n,2,277.81,1.8,N,2
41.31064,1.66169,303.26,0.49,0.49,2024-01-12,0224,N,VIIRS,n,2,275.37,1.16,N,2
40.24437,-3.47631,319.76,0.46,0.39,2024-01-12,0225,N,VIIRS,n,2,274.73,2.81,N,2
36.18402,-5.39768,300.05,0.45,0.39,2024-01-12,0226,N,VIIRS,n,2,288.69,1.2,N,2
38.31973,-6.71897,299.83,0.39,0.37,2024-01-12,0226,N,VIIRS,n,2,277.12,0.76,N,0
28.05613,-16.64358,367,0.57,0.43,2024-01-12,0229,N,VIIRS,h,2,324.41,56.92,N,0
28.05216,-16.64441,332.12,0.57,0.43,2024-01-12,0229,N,VIIRS,n,2,286.38,56.92,N,0
28.05283,-16.65018,306.52,0.57,0.43,2024-01-12,0229,N,VIIRS,n,2,285.98,45.92,N,0
28.0568,-16.64938,331.97,0.57,0.43,2024-01-12,0229,N,VIIRS,n,2,295.4,45.92,N,0
28.0581,-16.64182,341.46,0.47,0.48,2024-01-12,1345,N,VIIRS,n,2,305.44,48.37,D,0
28.05271,-16.64586,334.21,0.47,0.48,2024-01-12,1345,N,VIIRS,l,2,308.47,11.22,D,0
28.05371,-16.64105,341.33,0.47,0.48,2024-01-12,1345,N,VIIRS,n,2,309.34,11.22,D,0
43.22641,-2.87791,296.12,0.39,0.36,2024-01-13,0205,N,VIIRS,n,2,272.54,0.89,N,2
43.54142,-5.83382,300.76,0.45,0.39,2024-01-13,0205,N,VIIRS,n,2,274.3,1.03,N,2
41.6022,2.02173,298.69,0.47,0.4,2024-01-13,0205,N,VIIRS,n,2,273.7,0.75,N,0
41.45437,1.98096,300.28,0.47,0.4,2024-01-13,0205,N,VIIRS,n,2,278.3,1.16,N,2
41.31144,1.66111,309.04,0.46,0.39,2024-01-13,0206,N,VIIRS,n,2,275.18,1.75,N,2
28.05765,-16.64309,317.99,0.36,0.58,2024-01-13,0210,N,VIIRS,n,2,289.91,4.21,N,0
28.05234,-16.6443,317.41,0.36,0.58,2024-01-13,0210,N,VIIRS,n,2,288.44,3.21,N,0
28.05499,-16.64653,367,0.36,0.58,2024-01-13,0210,N,VIIRS,h,2,300.92,16.16,N,0
28.05468,-16.64285,309.49,0.36,0.58,2024-01-13,0210,N,VIIRS,n,2,289.79,5.68,N,0
28.05263,-16.64805,339.38,0.36,0.58,2024-01-13,0210,N,VIIRS,n,2,288.76,5.39,N,0
28.05795,-16.64682,367,0.36,0.58,2024-01-13,0210,N,VIIRS,h,2,296.02,8.48,N,0
28.05709,-16.65107,295.47,0.69,0.74,2024-01-13,0350,N,VIIRS,n,2,273,4.3,N,0
28.05505,-16.6437,341.24,0.69,0.74,2024-01-13,0350,N,VIIRS,n,2,276.25,4.3,N,0
41.45389,1.98068,310.88,0.38,0.36,2024-01-14,0147,N,VIIRS,n,2,280.74,1.65,N,2
41.31253,1.66257,312.33,0.39,0.36,2024-01-14,0147,N,VIIRS,n,2,279.35,1.75,N,2
40.24385,-3.47337,304.78,0.52,0.41,2024-01-14,0147,N,VIIRS,n,2,268.74,1.54,N,2
37.786,-3.60442,322.63,0.49,0.41,2024-01-14,0148,N,VIIRS,n,2,279.32,2.13,N,0
28.05845,-16.64531,302.15,0.7,0.75,2024-01-14,0151,N,VIIRS,n,2,268.62,1.04,N,0
38.68954,-0.29067,320.27,0.39,0.44,2024-01-15,0129,N,VIIRS,n,2,242.62,4.9,N,0
28.48265,-16.33399,295.05,0.4,0.44,2024-01-15,0313,N,VIIRS,n,2,269.16,0.38,N,0
36.18022,-5.42496,305.87,0.64,0.72,2024-01-16,0110,N,VIIRS,n,2,284,1.37,N,2
41.31419,1.65979,302.78,0.5,0.66,2024-01-16,0249,N,VIIRS,n,2,280.89,1.57,N,2
43.52279,-5.73186,296.09,0.39,0.44,2024-01-16,0249,N,VIIRS,n,2,267.24,0.5,N,2
28.05459,-16.64621,313.46,0.39,0.36,2024-01-16,0254,N,VIIRS,n,2,275.56,1.51,N,0
38.16571,-0.74283,333.49,0.43,0.46,2024-01-16,1231,N,VIIRS,n,2,276.67,6.59,D,0
38.16466,-0.74765,338.37,0.43,0.46,2024-01-16,1231,N,VIIRS,n,2,277.7,6.59,D,0
28.05389,-16.64318,335.71,0.39,0.36,2024-01-16,1410,N,VIIRS,n,2,300.15,2.3,D,0
43.5272,-5.72866,297.63,0.41,0.37,2024-01-17,0230,N,VIIRS,n,2,278.72,1.05,N,2
43.52386,-5.7298,305.2,0.41,0.37,2024-01-17,0230,N,VIIRS,n,2,280.93,1.2,N,2
43.34778,-8.43802,296.28,0.38,0.36,2024-01-17,0231,N,VIIRS,n,2,283.15,0.6,N,2
43.34516,-8.43576,300.1,0.38,0.36,2024-01-17,0231,N,VIIRS,n,2,283.67,0.58,N,2
28.05553,-16.64196,299.35,0.47,0.4,2024-01-17,0235,N,VIIRS,n,2,289.05,1.04,N,0
39.13223,-0.58304,345.46,0.48,0.64,2024-01-17,1353,N,VIIRS,n,2,288.5,7.51,D,0
43.036,-2.21884,320.61,0.39,0.36,2024-01-18,0212,N,VIIRS,n,2,284.15,0.98,N,2
43.03929,-2.21781,301.72,0.39,0.36,2024-01-18,0212,N,VIIRS,n,2,283.79,0.98,N,2
43.54122,-5.83291,330.72,0.41,0.37,2024-01-18,0212,N,VIIRS,n,2,286.54,3.24,N,2
43.52767,-5.73192,296.8,0.41,0.37,2024-01-18,0212,N,VIIRS,n,2,278.98,0.92,N,2
43.52699,-5.7269,297.98,0.41,0.37,2024-01-18,0212,N,VIIRS,n,2,280.36,0.92,N,2
43.53781,-5.83378,296.11,0.41,0.37,2024-01-18,0212,N,VIIRS,n,2,281.57,0.62,N,2
43.52427,-5.73281,299.21,0.41,0.37,2024-01-18,0212,N,VIIRS,n,2,279.82,0.73,N,2
43.55211,-5.86172,295.13,0.41,0.37,2024-01-18,0212,N,VIIRS,n,2,283.19,0.98,N,2
43.52088,-5.73366,297.07,0.41,0.37,2024-01-18,0212,N,VIIRS,n,2,278.39,0.73,N,2
41.9274,2.67264,305.93,0.57,0.43,2024-01-18,0212,N,VIIRS,n,2,285.1,1.36,N,0
41.31476,1.66058,307.78,0.53,0.42,2024-01-18,0212,N,VIIRS,n,2,284.13,1.47,N,2
36.96834,-1.9071,303.12,0.45,0.39,2024-01-18,0213,N,VIIRS,n,2,285.78,1.4,N,2
42.0395,2.43671,328.17,0.36,0.57,2024-01-18,1155,N,VIIRS,n,2,285.43,2.59,D,0
41.18626,1.22668,328.42,0.43,0.62,2024-01-18,1155,N,VIIRS,n,2,288.84,2.2,D,0
38.16347,-0.74462,327.21,0.51,0.49,2024-01-18,1334,N,VIIRS,n,2,287.1,2.83,D,0
38.16268,-0.74709,330.21,0.51,0.49,2024-01-18,1334,N,VIIRS,n,2,287.58,3.54,D,0
41.31221,1.66183,316.97,0.39,0.36,2024-01-19,0153,N,VIIRS,n,2,281.61,1.96,N,2
43.52691,-5.73093,306.66,0.34,0.56,2024-01-20,0134,N,VIIRS,n,2,276.92,1.04,N,2
43.52188,-5.73586,305.97,0.34,0.56,2024-01-20,0134,N,VIIRS,n,2,273.44,1.04,N,2
42.17317,-1.75369,343.96,0.42,0.45,2024-01-20,0134,N,VIIRS,n,2,273.89,3.22,N,0
42.17738,-1.75303,295.61,0.42,0.45,2024-01-20,0134,N,VIIRS,n,2,272.67,3.22,N,0
43.5376,-5.83519,301.13,0.35,0.57,2024-01-20,0134,N,VIIRS,n,2,272.86,2,N,2
41.40602,1.99604,303.14,0.44,0.38,2024-01-20,0134,N,VIIRS,n,2,277.72,0.61,N,2
43.53737,-5.83078,308.31,0.35,0.57,2024-01-20,0134,N,VIIRS,n,2,272.9,1.47,N,2
43.52713,-5.73514,309.47,0.34,0.56,2024-01-20,0134,N,VIIRS,n,2,276.66,1.04,N,2
37.36023,-6.67516,297.7,0.34,0.56,2024-01-20,0135,N,VIIRS,n,2,281.97,0.33,N,0
37.18013,-6.89898,295.06,0.35,0.57,2024-01-20,0136,N,VIIRS,n,2,284.65,0.53,N,0
43.5415,-5.83219,300.64,0.38,0.59,2024-01-20,0314,N,VIIRS,n,2,275.02,0.73,N,2
43.52456,-5.73837,296.86,0.38,0.59,2024-01-20,0314,N,VIIRS,n,2,275.07,1.12,N,2
43.52322,-5.73363,300.6,0.38,0.59,2024-01-20,0314,N,VIIRS,n,2,274,1.12,N,2
42.17672,-1.75283,303.37,0.64,0.72,2024-01-20,0314,N,VIIRS,n,2,271.12,1.74,N,0
43.52559,-5.73611,302.43,0.38,0.59,2024-01-20,0314,N,VIIRS,n,2,276.86,1.28,N,2
43.52423,-5.7314,296.57,0.38,0.59,2024-01-20,0314,N,VIIRS,n,2,273.43,0.72,N,2
42.17262,-1.75364,297.43,0.64,0.72,2024-01-20,0314,N,VIIRS,n,2,270.92,1.25,N,0
43.52813,-5.73045,339.29,0.45,0.39,2024-01-20,1258,N,VIIRS,n,2,287.33,7.96,D,2
42.05951,-1.79256,332.89,0.39,0.36,2024-01-20,1258,N,VIIRS,n,2,278.28,3.2,D,0
42.50563,-5.51902,340.27,0.46,0.39,2024-01-20,1258,N,VIIRS,n,2,282.94,9.34,D,0
43.54053,-5.83126,326.8,0.46,0.39,2024-01-20,1258,N,VIIRS,n,2,288.03,2.99,D,2
41.48633,-0.53274,297.74,0.63,0.54,2024-01-21,0115,N,VIIRS,n,2,272.77,1.06,N,0
42.16875,-1.59184,304.23,0.36,0.57,2024-01-21,0115,N,VIIRS,n,2,269.23,0.66,N,0
42.17409,-1.59087,296.01,0.36,0.57,2024-01-21,0115,N,VIIRS,n,2,270.36,0.66,N,0
41.98344,-1.27194,296.04,0.35,0.56,2024-01-21,0115,N,VIIRS,n,2,269.79,0.76,N,0
43.34589,-8.45494,296.12,0.53,0.42,2024-01-21,0256,N,VIIRS,n,2,280.61,0.6,N,0
43.53955,-5.83126,336.29,0.48,0.48,2024-01-21,1239,N,VIIRS,n,2,291.71,5.37,D,2
43.34659,-8.45539,335.96,0.32,0.55,2024-01-21,1240,N,VIIRS,n,2,285.48,2.31,D,0
43.34565,-8.45893,327.75,0.32,0.55,2024-01-21,1240,N,VIIRS,n,2,284.47,2.31,D,0
43.30657,-3.02585,296.22,0.75,0.77,2024-01-22,0056,N,VIIRS,n,2,281.86,0.83,N,2
40.24532,-3.48191,296.49,0.77,0.78,2024-01-22,0057,N,VIIRS,n,2,275.16,1.54,N,2
43.18417,-3.66442,296.17,0.54,0.42,2024-01-22,0237,N,VIIRS,n,2,273.63,1,N,0
43.18529,-3.66966,301.87,0.54,0.42,2024-01-22,0237,N,VIIRS,n,2,273.86,1.49,N,0
43.18641,-3.6749,304.66,0.54,0.42,2024-01-22,0237,N,VIIRS,n,2,275.48,1.49,N,0
40.24501,-3.47247,316.14,0.42,0.45,2024-01-22,0237,N,VIIRS,n,2,277.14,2.74,N,2
41.31409,1.66196,319.24,0.35,0.57,2024-01-22,0237,N,VIIRS,n,2,278.93,1.71,N,2
39.9365,-3.74619,303.39,0.41,0.45,2024-01-22,0238,N,VIIRS,n,2,276.03,1.15,N,2
43.52372,-5.72626,325.55,0.39,0.59,2024-01-22,1221,N,VIIRS,n,2,275.02,1.64,D,2
41.31113,1.66125,303.83,0.41,0.45,2024-01-23,0218,N,VIIRS,n,2,278.83,0.77,N,2
43.52365,-5.73395,312.03,0.39,0.36,2024-01-23,0218,N,VIIRS,n,2,283.31,1.27,N,2
43.52624,-5.72827,296.01,0.39,0.36,2024-01-23,0218,N,VIIRS,n,2,284.04,0.83,N,2
41.31514,1.66283,295.19,0.41,0.45,2024-01-23,0218,N,VIIRS,n,2,278.57,0.77,N,2
43.53857,-5.83386,315.02,0.39,0.36,2024-01-23,0218,N,VIIRS,n,2,283.24,1.07,N,2
43.55274,-5.85972,298.05,0.39,0.36,2024-01-23,0218,N,VIIRS,n,2,283.67,0.73,N,2
43.54187,-5.83293,302.86,0.39,0.36,2024-01-23,0218,N,VIIRS,n,2,284.15,0.71,N,2
43.52695,-5.73301,305.97,0.39,0.36,2024-01-23,0218,N,VIIRS,n,2,283.53,0.83,N,2
43.52436,-5.73869,298.68,0.39,0.36,2024-01-23,0218,N,VIIRS,n,2,283.18,0.81,N,2
40.24376,-3.47703,310.9,0.41,0.37,2024-01-23,0219,N,VIIRS,n,2,275.74,1.31,N,2
40.24572,-3.47473,322.36,0.41,0.37,2024-01-23,0219,N,VIIRS,n,2,279.46,2.25,N,2
40.24714,-3.476,301.05,0.41,0.37,2024-01-23,0219,N,VIIRS,n,2,277.59,1.31,N,2
39.93819,-3.7467,295.04,0.41,0.37,2024-01-23,0219,N,VIIRS,n,2,274.93,0.77,N,2
36.19181,-5.40246,327.46,0.4,0.37,2024-01-23,0220,N,VIIRS,n,2,281.42,2.29,N,0
40.75325,0.4756,328.5,0.4,0.6,2024-01-23,1201,N,VIIRS,n,2,286.64,3.9,D,0
43.53907,-5.82844,328.38,0.65,0.73,2024-01-23,1202,N,VIIRS,n,2,282.84,4.4,D,2
38.05928,-3.67532,341.55,0.43,0.46,2024-01-23,1341,N,VIIRS,n,2,292.84,6.45,D,0
40.7494,0.47822,341.03,0.38,0.59,2024-01-23,1341,N,VIIRS,n,2,289.43,3.46,D,0
43.52474,-5.73507,298.46,0.52,0.41,2024-01-24,0159,N,VIIRS,n,2,283.76,0.95,N,2
43.5388,-5.83087,332.07,0.52,0.42,2024-01-24,0159,N,VIIRS,n,2,282.63,5.63,N,2
41.31457,1.66026,303.15,0.41,0.37,2024-01-24,0159,N,VIIRS,n,2,278.21,1.15,N,2
42.81503,-1.74262,299.87,0.39,0.36,2024-01-24,0159,N,VIIRS,n,2,277.68,0.74,N,2
42.29923,-2.71633,297.44,0.4,0.37,2024-01-24,0159,N,VIIRS,n,2,277.46,0.48,N,0
41.45463,1.97962,300.63,0.42,0.38,2024-01-24,0159,N,VIIRS,n,2,281.8,0.78,N,2
43.54262,-5.83005,304.3,0.52,0.42,2024-01-24,0159,N,VIIRS,n,2,282.14,1.06,N,2
43.03617,-2.21792,303.27,0.4,0.37,2024-01-24,0159,N,VIIRS,n,2,278.8,0.86,N,2
40.5757,0.54273,298.19,0.4,0.37,2024-01-24,0200,N,VIIRS,n,2,279.49,0.54,N,0
39.23973,-3.42437,300.15,0.4,0.37,2024-01-24,0200,N,VIIRS,n,2,277.37,0.88,N,0
39.93589,-3.74467,300.76,0.41,0.37,2024-01-24,0200,N,VIIRS,n,2,278.94,1.02,N,2
40.24434,-3.47391,320.96,0.41,0.37,2024-01-24,0200,N,VIIRS,n,2,281.8,2.74,N,2
36.96677,-1.90615,309.66,0.38,0.36,2024-01-24,0201,N,VIIRS,n,2,282.06,1.5,N,2
40.24527,-3.47237,325.35,0.44,0.38,2024-01-24,1322,N,VIIRS,n,2,293.16,3.01,D,2
38.2979,-1.51355,342.04,0.49,0.4,2024-01-24,1322,N,VIIRS,n,2,299.17,5.63,D,0
37.31559,-6.37714,327.58,0.39,0.36,2024-01-24,1322,N,VIIRS,n,2,292.69,1.14,D,0
43.34782,-6.58347,331.16,0.39,0.36,2024-01-24,1323,N,VIIRS,n,2,294.9,3.63,D,0
42.93244,-1.20552,328.15,0.57,0.43,2024-01-24,1323,N,VIIRS,n,2,288.26,3.76,D,0
43.14371,-3.78855,329.6,0.45,0.39,2024-01-24,1323,N,VIIRS,n,2,292.76,3.08,D,0
43.15741,-3.73473,336.29,0.45,0.39,2024-01-24,1323,N,VIIRS,n,2,292.54,4.32,D,0
43.16036,-3.74088,333.05,0.45,0.39,2024-01-24,1323,N,VIIRS,n,2,291.52,4.47,D,0
42.35672,-1.6831,338.6,0.53,0.42,2024-01-24,1323,N,VIIRS,n,2,292.36,7.22,D,0
41.33372,-1.69263,328.39,0.52,0.41,2024-01-24,1323,N,VIIRS,n,2,291.11,2.82,D,0
43.52424,-5.73561,340.4,0.4,0.37,2024-01-24,1323,N,VIIRS,n,2,294.28,6.82,D,2
43.52829,-5.73148,333.9,0.4,0.37,2024-01-24,1323,N,VIIRS,n,2,291.46,3.63,D,2
43.52491,-5.73062,330.74,0.4,0.37,2024-01-24,1323,N,VIIRS,n,2,291.91,5.23,D,2
43.35043,-6.5893,326.69,0.39,0.36,2024-01-24,1323,N,VIIRS,n,2,297.28,13.35,D,0
43.35112,-6.58446,346.99,0.39,0.36,2024-01-24,1323,N,VIIRS,n,2,300.4,13.35,D,0
43.03657,-2.21812,301.36,0.38,0.43,2024-01-25,0140,N,VIIRS,n,2,280.28,0.63,N,2
43.55182,-5.8614,298.33,0.58,0.52,2024-01-25,0140,N,VIIRS,n,2,281.46,0.86,N,2
41.31316,1.66011,318.35,0.4,0.37,2024-01-25,0140,N,VIIRS,n,2,283.12,1.43,N,2
41.40619,1.99679,296.56,0.4,0.37,2024-01-25,0140,N,VIIRS,n,2,281.58,0.36,N,2
41.45392,1.97899,306.81,0.4,0.37,2024-01-25,0140,N,VIIRS,n,2,282.74,1.08,N,2
43.54025,-5.83283,325.65,0.58,0.52,2024-01-25,0140,N,VIIRS,n,2,283.45,5.13,N,2
43.5291,-5.73181,317.86,0.57,0.52,2024-01-25,0140,N,VIIRS,n,2,285.1,2.17,N,2
43.52427,-5.73265,300.66,0.57,0.52,2024-01-25,0140,N,VIIRS,n,2,283,2.17,N,2
43.53814,-5.83289,323.58,0.58,0.52,2024-01-25,0140,N,VIIRS,n,2,281.8,3.53,N,2
43.52646,-5.73223,323.34,0.57,0.52,2024-01-25,0140,N,VIIRS,n,2,285.52,3.78,N,2
43.225,-2.87781,297.58,0.41,0.45,2024-01-25,0140,N,VIIRS,n,2,281.98,0.69,N,2
43.1021,-2.43144,296.97,0.39,0.44,2024-01-25,0140,N,VIIRS,n,2,278.73,0.37,N,0
40.24367,-3.47454,323.56,0.41,0.45,2024-01-25,0141,N,VIIRS,n,2,282.37,1.87,N,2
40.57659,0.54371,296.02,0.43,0.38,2024-01-25,0141,N,VIIRS,n,2,283.1,0.33,N,0
